id,sexo,edad,edad_r,hab,prov,ccaa,hijos,edu,cs,p1,p2,p3,p4,p5_1,p5_2,p5_3,p5_4,p6,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p8_6,p8_7,p8_8,p8_9,p9_1,p9_2,p9_3,p9_4,p9_5,p9_6,p9_7,p9_8,p9_9,p10,p11_1,p11_2,p11_3,p11_4,p11_5,p11_6,p12,p13_1,p13_2,p13_3,p13_4,p13_5,p13_6,p13_7,p13_8,hab_r,clase_social_r,situacion_laboral_r,educacion_r,ponde
77.0,2,83,6,5,40,9,4,1.0,1,3,10.0,1.0,1.0,10.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2,2,2,2,2,1,1,2,2,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,5.0,1.0,3.0,4.0,4.0,3.0,1.0,2,1,5,1.0,1.3512533119519483
78.0,1,53,4,3,13,7,4,5.0,5,2,10.0,1.0,1.0,10.0,0.0,0.0,7.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,3,3,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,4,3.0,0.9114761310053509
79.0,1,55,5,5,10,17,0,3.0,2,3,10.0,8.0,8.0,1.0,0.0,0.0,6.0,8.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,2,1,1,1,2,1,2,1,3,1.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2,1,4,1.0,0.8340032100956958
80.0,2,30,2,1,22,7,1,8.0,7,5,10.0,2.0,2.0,9.0,9.0,4.0,5.0,2.0,8.0,4.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,2,3,3,3,1,3,2,3,3,3,2.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,1,3,4,4.0,1.29568494552584
81.0,2,66,6,2,30,3,0,4.0,4,2,10.0,2.0,2.0,6.0,10.0,0.0,0.0,19.0,,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,1,2,1,2,2,2,2,2,2,3,3.0,1.0,4.0,3.0,1.0,1.0,3.0,,,4.0,,,,,,2,2,3,2.0,1.1777170657798146
82.0,1,49,4,1,34,16,1,3.0,3,2,10.0,11.0,11.0,4.0,0.0,0.0,4.0,11.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2,3,1,2,2,3,2,2,3,3,1.0,,,4.0,4.0,4.0,4.0,,2.0,2.0,,2.0,3.0,1.0,1.0,1,1,5,1.0,1.2351401084352218
83.0,2,46,4,6,30,3,1,5.0,4,2,6.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,2,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,4,3.0,0.7923893959252061
84.0,2,41,3,1,46,11,0,4.0,4,1,10.0,18.0,17.0,3.0,2.0,0.0,1.0,17.0,6.0,,3.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,2,1,3,2,2,3,2,2,3,3,2.0,1.0,3.0,1.0,,4.0,3.0,3.0,2.0,4.0,5.0,5.0,1.0,4.0,,1,2,4,2.0,0.978512828825546
85.0,2,49,4,6,30,3,0,6.0,6,3,10.0,2.0,2.0,0.0,10.0,6.0,0.0,2.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2,2,2,2,2,2,2,1,2,3,2.0,3.0,3.0,4.0,2.0,,3.0,4.0,4.0,4.0,,2.0,1.0,4.0,4.0,2,3,4,4.0,0.7698903436571524
86.0,2,58,5,1,26,7,4,6.0,5,4,10.0,1.0,1.0,10.0,2.0,0.0,8.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2,2,3,2,2,2,2,2,3,3,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,1,3,4,4.0,0.8935678248128485
87.0,2,56,5,3,44,13,4,4.0,2,2,10.0,4.0,5.0,6.0,0.0,0.0,9.0,5.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,3,3,2,3,2,2,1,2,1,3,,,,4.0,,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2,1,3,2.0,0.9949974544414928
88.0,2,50,4,6,30,3,3,5.0,5,3,9.0,1.0,1.0,9.0,0.0,0.0,7.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2,2,2,2,2,2,2,2,2,2,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2,3,4,3.0,0.7180576398476824
89.0,2,49,4,5,34,16,0,4.0,6,3,,4.0,4.0,,0.0,0.0,,4.0,,2.0,,3.0,2.0,4.0,4.0,,4.0,1.0,2,2,2,1,2,2,1,2,2,3,3.0,,1.0,,4.0,,4.0,,,2.0,,,,,,2,3,4,2.0,0.7052111199646747
90.0,2,76,6,6,50,8,4,4.0,6,4,10.0,2.0,17.0,0.0,6.0,5.0,0.0,2.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,2,2,2,2,2,2,1,1,2,3,4.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,2,3,5,2.0,0.9040614147563864
91.0,2,48,4,5,38,6,4,4.0,4,4,,,3.0,1.0,1.0,6.0,1.0,,,4.0,,,3.0,4.0,3.0,,3.0,3.0,2,2,3,2,2,2,2,2,2,3,,,1.0,,,,4.0,,,,,,,,,2,2,4,2.0,0.9874686330792348
92.0,2,48,4,2,47,14,0,5.0,4,3,5.0,19.0,17.0,,,,,19.0,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,2,2,4,3.0,0.9200571518835432
93.0,1,65,6,5,32,4,4,3.0,4,3,10.0,4.0,4.0,5.0,0.0,0.0,7.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3,3,1,3,3,3,3,3,3,3,1.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,,,2,2,4,1.0,0.9328009796275898
94.0,2,67,6,4,6,12,4,6.0,6,4,10.0,1.0,1.0,10.0,0.0,0.0,9.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2,2,1,2,1,2,2,2,2,3,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2,3,5,4.0,1.0935343285390755
95.0,1,42,3,1,21,13,1,6.0,4,1,10.0,,12.0,0.0,0.0,0.0,5.0,12.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2,2,2,2,3,3,3,2,1,3,4.0,1.0,4.0,4.0,,3.0,3.0,,,3.0,1.0,1.0,1.0,,,1,2,4,4.0,1.234113186434289
96.0,1,56,5,4,3,7,4,4.0,3,3,10.0,2.0,2.0,5.0,9.0,8.0,0.0,2.0,9.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2,2,2,2,2,2,2,1,2,2,,,,,,,,2.0,2.0,2.0,,,,,,2,1,4,2.0,0.9415190086524984
97.0,2,42,3,2,30,3,1,3.0,2,4,10.0,2.0,2.0,5.0,10.0,7.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,1,1,1,2,2,2,1,1,2,3,3.0,,1.0,3.0,,,3.0,,,,,,,,,2,1,4,1.0,1.0653438433845932
,2,64,5,1,15,14,4,4.0,4,3,10.0,2.0,2.0,1.0,7.0,5.0,1.0,2.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,,,,1,2,2,2,2,1,1,1,1,3,,,3.0,3.0,,,,,,,2.0,2.0,2.0,4.0,3.0,1,2,3,2.0,1.055502433140656
,2,39,3,2,1,11,0,6.0,5,4,10.0,1.0,1.0,9.0,0.0,0.0,6.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,,4.0,2,2,2,2,2,2,2,2,2,2,,,,4.0,,,4.0,,,,,,,,,2,3,3,4.0,0.8187158129855299
100.0,1,44,3,3,47,14,0,5.0,5,4,10.0,4.0,4.0,6.0,1.0,0.0,10.0,4.0,2.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1,1,1,1,1,1,1,1,1,3,1.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,5.0,1.0,1.0,2,3,4,3.0,1.0331795477844357
101.0,2,71,6,5,30,3,0,1.0,4,3,10.0,1.0,1.0,8.0,5.0,1.0,0.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2,2,2,2,3,2,2,2,2,3,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,2,5,1.0,1.0128314584545264
102.0,1,70,6,4,30,3,0,3.0,3,4,9.0,2.0,2.0,3.0,7.0,5.0,1.0,2.0,6.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,1,2,1,1,1,1,1,2,2,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2,1,5,1.0,1.1813758527047686
103.0,1,43,3,3,9,13,1,4.0,6,4,10.0,12.0,6.0,0.0,0.0,0.0,1.0,12.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,1,1,1,2,2,2,2,2,2,3,1.0,3.0,1.0,4.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,4,2.0,1.0785920802685671
104.0,2,69,6,2,29,16,4,4.0,6,3,10.0,18.0,2.0,0.0,5.0,5.0,0.0,2.0,7.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,1,1,2,2,2,1,1,1,1,3,4.0,2.0,4.0,3.0,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,2,3,5,2.0,1.045334397880739
105.0,1,59,5,1,2,14,0,4.0,2,1,5.0,,4.0,2.0,2.0,0.0,5.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2,2,1,2,2,2,2,1,1,3,2.0,1.0,,3.0,,,4.0,,,,,,,,,1,1,5,2.0,1.1088889301174387
106.0,1,76,6,6,9,13,4,5.0,7,4,10.0,1.0,1.0,9.0,0.0,0.0,7.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,3,3.0,1.0,,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2,3,5,3.0,1.1590708775915477
107.0,2,59,5,2,9,13,2,5.0,5,3,7.0,3.0,3.0,0.0,1.0,10.0,0.0,3.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,3,3,3,3,3,3,3,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,4,3.0,0.859879815909837
108.0,1,46,4,1,15,14,0,6.0,4,3,9.0,,,8.0,4.0,0.0,6.0,,5.0,3.0,4.0,,3.0,4.0,4.0,3.0,4.0,,2,2,2,2,2,2,2,2,2,3,2.0,,,4.0,3.0,4.0,,,,,,,,,,1,2,4,4.0,1.1969196575459438
109.0,2,50,4,3,32,4,0,6.0,1,3,8.0,1.0,1.0,7.0,1.0,0.0,,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,3,,,,,,,1.0,,,,,,,,,2,1,1,4.0,1.230543983602312
110.0,2,66,6,4,30,3,4,3.0,3,3,10.0,4.0,4.0,6.0,0.0,0.0,9.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2,2,2,2,3,3,2,1,2,3,4.0,4.0,,4.0,4.0,,,4.0,,3.0,5.0,4.0,4.0,,,2,1,3,1.0,1.2477490035727834
111.0,1,77,6,6,30,3,0,3.0,3,3,10.0,2.0,2.0,0.0,10.0,0.0,0.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2,3,3,3,3,2,1,2,2,3,4.0,2.0,3.0,4.0,,3.0,3.0,4.0,1.0,4.0,4.0,2.0,,4.0,,2,1,5,1.0,1.0758832015632516
112.0,1,41,3,4,5,1,0,4.0,1,2,7.0,,,1.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2,3,2,2,3,2,2,2,2,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,2.0,1.258228190125881
113.0,2,73,6,3,18,16,0,2.0,4,4,10.0,2.0,2.0,0.0,10.0,3.0,0.0,2.0,10.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3,2,3,3,2,2,2,2,3,2,4.0,3.0,3.0,3.0,3.0,3.0,,5.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,2,2,3,1.0,1.0481683417641492
114.0,2,50,4,4,30,3,0,4.0,4,1,9.0,2.0,2.0,0.0,7.0,4.0,0.0,2.0,6.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,2,2,2,2,2,2,2,2,2,2,4.0,1.0,3.0,4.0,,,4.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,2,2,4,2.0,0.8700848725263073
115.0,2,25,2,5,30,3,0,4.0,5,3,10.0,1.0,1.0,10.0,0.0,0.0,10.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2,1,1,1,2,1,1,1,2,2,,,,3.0,,,,,,,,4.0,4.0,1.0,1.0,2,3,2,2.0,0.8017672888188935
116.0,2,49,4,3,16,11,0,8.0,3,3,10.0,2.0,17.0,2.0,5.0,0.0,,19.0,6.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,1,2,1,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,2,1,4,4.0,0.924207668867949
117.0,1,59,5,5,3,7,0,4.0,3,3,8.0,3.0,3.0,0.0,3.0,9.0,0.0,3.0,8.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2,2,2,2,2,2,2,2,2,3,4.0,2.0,3.0,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2,1,4,2.0,0.8597503336443296
118.0,1,51,4,2,30,3,2,4.0,5,4,10.0,4.0,4.0,5.0,0.0,0.0,10.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2,2,2,3,2,2,2,2,2,3,1.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,,2,3,4,2.0,1.0056005761419304
119.0,2,70,6,6,9,13,0,4.0,4,3,10.0,12.0,12.0,3.0,0.0,0.0,4.0,12.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2,2,2,2,2,2,2,2,2,3,1.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2,2,5,2.0,0.9794650882608008
120.0,1,33,2,6,30,3,2,6.0,5,4,9.0,4.0,1.0,7.0,4.0,0.0,8.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2,2,2,2,2,2,1,1,2,3,1.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2,3,4,4.0,0.8573075678071556
121.0,2,55,5,5,9,13,0,6.0,6,4,10.0,6.0,6.0,2.0,0.0,0.0,2.0,6.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2,2,2,2,1,2,1,1,1,3,3.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,,,,,2,3,4,4.0,0.7928728263853264
122.0,1,49,4,5,48,12,0,3.0,5,4,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,2,3,1,1.0,0.8775462389969441
123.0,1,45,4,5,5,1,2,4.0,2,4,8.0,1.0,1.0,9.0,2.0,0.0,7.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,2,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,1.0,5.0,4.0,3.0,1.0,1.0,2,1,5,2.0,0.8308677147868011
124.0,2,57,5,2,45,8,0,4.0,3,4,,,17.0,0.0,0.0,0.0,0.0,17.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,1,1,1,1,2,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2,1,3,2.0,1.0140728803380068
125.0,2,39,3,5,10,17,1,7.0,4,3,10.0,4.0,4.0,5.0,1.0,0.0,8.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1,1,1,2,3,1,1,1,2,2,2.0,2.0,3.0,3.0,3.0,3.0,,2.0,3.0,1.0,2.0,,,,,2,2,1,4.0,0.8029541745516173
126.0,2,50,4,1,50,8,0,4.0,2,3,1.0,1.0,1.0,8.0,1.0,0.0,3.0,19.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3,2,1,2,1,1,1,1,3,3,,,,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1,1,5,2.0,0.9920607623922274
127.0,1,50,4,1,48,12,0,4.0,4,2,10.0,1.0,1.0,6.0,3.0,0.0,6.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2,1,2,2,2,2,2,2,1,3,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1,2,4,2.0,1.2195711459362617
128.0,2,68,6,6,47,14,4,4.0,2,1,10.0,2.0,2.0,3.0,10.0,0.0,0.0,2.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,3,2,2,3,3,2,3,2,3,4.0,1.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2,1,5,2.0,1.0827194841932033
129.0,2,67,6,1,36,9,4,2.0,4,3,10.0,2.0,2.0,2.0,10.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2,2,2,2,2,2,2,1,2,2,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,1,2,5,1.0,1.210773888552208
130.0,1,28,2,2,22,7,1,8.0,7,5,10.0,3.0,3.0,8.0,0.0,8.0,0.0,3.0,10.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,3,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,2,3,4,4.0,1.2826257735651698
131.0,2,39,3,6,30,3,3,4.0,6,3,0.0,,,,,,,,,4.0,4.0,4.0,,2.0,2.0,4.0,4.0,2.0,2,2,2,2,2,2,2,2,2,3,2.0,1.0,2.0,4.0,,2.0,2.0,5.0,5.0,5.0,5.0,,,5.0,,2,3,4,2.0,0.8248427385740831
132.0,2,65,6,4,10,17,0,5.0,5,4,10.0,7.0,7.0,3.0,0.0,0.0,5.0,7.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2,2,2,2,1,2,2,2,2,3,1.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,2,3,4,3.0,0.9481087895447752
133.0,1,63,5,5,2,14,0,3.0,1,4,10.0,,3.0,0.0,5.0,8.0,0.0,3.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3,2,3,2,2,1,2,1,2,2,4.0,2.0,4.0,1.0,4.0,3.0,3.0,,,,5.0,3.0,,,,2,1,5,1.0,1.1498016306109808
134.0,2,45,4,6,47,14,3,2.0,4,4,10.0,2.0,2.0,5.0,10.0,1.0,0.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3,2,2,3,2,2,2,3,3,2,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2,2,4,1.0,0.7891231712549199
135.0,1,62,5,5,22,7,4,5.0,5,3,10.0,2.0,2.0,1.0,10.0,2.0,0.0,2.0,8.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2,2,2,2,2,2,1,2,1,3,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,2,3,5,3.0,0.692563652852845
136.0,1,21,1,5,17,7,0,6.0,6,4,10.0,4.0,4.0,6.0,0.0,0.0,9.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,2,1,1,1,2,2,1,2,1,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,5.0,1.0,1.0,2,3,4,4.0,1.0177184390014415
137.0,1,54,4,6,31,7,4,7.0,6,3,1.0,17.0,4.0,2.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2,2,1,1,2,2,1,2,2,3,4.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,,5.0,1.0,2.0,1.0,4.0,4.0,2,3,4,4.0,0.8603572869316682
138.0,2,73,6,5,36,9,4,6.0,7,3,10.0,1.0,1.0,10.0,5.0,1.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,2,2,1,2,1,2,2,1,3,2,,2.0,,4.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,,,,,2,3,5,4.0,1.2016152681605925
139.0,2,73,6,5,30,3,4,7.0,6,3,0.0,2.0,2.0,2.0,10.0,8.0,0.0,19.0,9.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2,2,1,2,2,2,2,2,1,2,,,,,,,,3.0,3.0,3.0,3.0,,,,,2,3,3,4.0,0.9840731887960976
140.0,2,53,4,3,36,9,0,,5,4,10.0,,,,,,,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,2,,,,,,,4.0,,,,,,,,,2,3,2,,0.7742182635139233
141.0,2,50,4,1,32,4,4,3.0,4,2,9.0,2.0,2.0,0.0,10.0,7.0,1.0,2.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2,2,2,2,2,2,3,2,2,3,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1,2,4,1.0,0.9733154467804706
142.0,1,68,6,3,42,7,0,3.0,3,3,10.0,4.0,4.0,2.0,0.0,0.0,10.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3,2,2,2,2,2,1,2,2,3,1.0,,,4.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,2,1,5,1.0,1.1369854918451348
143.0,2,57,5,1,26,7,4,4.0,4,2,10.0,2.0,17.0,0.0,8.0,0.0,0.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2,2,1,2,3,1,1,1,3,3,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1,2,1,2.0,0.9860680112976
144.0,2,48,4,2,47,14,3,4.0,4,2,2.0,17.0,17.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3,3,1,1,1,1,1,1,3,2,3.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2,2,1,2.0,0.9200571518835432
145.0,1,54,4,2,32,4,3,6.0,6,4,10.0,2.0,2.0,0.0,10.0,7.0,0.0,2.0,8.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2,3,2,2,2,2,1,2,2,3,4.0,1.0,4.0,2.0,1.0,,3.0,3.0,3.0,5.0,2.0,1.0,1.0,4.0,4.0,2,3,4,4.0,1.0487839494396312
146.0,1,48,4,4,47,14,0,3.0,4,3,6.0,2.0,1.0,5.0,5.0,0.0,0.0,2.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3,2,2,2,3,2,3,2,2,2,2.0,3.0,1.0,4.0,2.0,4.0,,1.0,1.0,2.0,2.0,,,,,2,2,4,1.0,1.0407920239949684
147.0,2,71,6,3,8,2,0,4.0,5,2,9.0,2.0,2.0,0.0,8.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2,3,2,2,2,2,2,1,2,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,2,3,3,2.0,0.9877300230554282
148.0,2,45,4,5,30,3,2,4.0,2,3,10.0,1.0,1.0,10.0,0.0,0.0,5.0,1.0,,4.0,3.0,3.0,3.0,4.0,4.0,4.0,,4.0,3,2,2,2,3,3,2,1,3,2,,,,,,,,,,,,,,,,2,1,3,2.0,0.8551528180798643
149.0,2,63,5,2,9,13,0,3.0,3,4,10.0,1.0,1.0,8.0,0.0,0.0,5.0,1.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2,2,2,2,2,2,2,2,2,3,3.0,,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,2,1,4,1.0,1.0674570569466304
150.0,2,58,5,2,50,8,0,4.0,3,4,10.0,2.0,2.0,0.0,9.0,5.0,0.0,2.0,7.0,3.0,4.0,3.0,4.0,4.0,3.0,,4.0,3.0,2,3,2,2,2,2,1,1,2,2,,,,,,,,,,,,,,,,2,1,4,2.0,1.0140728803380068
151.0,2,49,4,1,5,1,0,5.0,5,5,9.0,1.0,1.0,8.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,2,3,2,3,2,2,2,2,2,3,,,,4.0,,4.0,,,,,,,,,,1,3,4,3.0,0.733458034946996
